"MarketName":"BTC-SYS","High":0.00002919,"Low":0.00002402,"Volume":3475993.36576013,"Last":0.00002589,"BaseVolume":93.07076268,"TimeStamp":"2017-08-17T05:28:46.31","Bid":0.00002551,"Ask":0.00002588,"OpenBuyOrders":233,"OpenSellOrders":3200,"PrevDay":0.00002728,"Created":"2014-08-16T19:57:48.823"
"MarketName":"BTC-THC","High":0.00000193,"Low":0.00000171,"Volume":4560110.17761650,"Last":0.00000177,"BaseVolume":8.34235667,"TimeStamp":"2017-08-17T05:25:17.363","Bid":0.00000173,"Ask":0.00000177,"OpenBuyOrders":201,"OpenSellOrders":2661,"PrevDay":0.00000183,"Created":"2014-04-29T21:00:00"
"MarketName":"BTC-TIME","High":0.00619800,"Low":0.00575198,"Volume":4638.54349848,"Last":0.00590001,"BaseVolume":28.12311883,"TimeStamp":"2017-08-17T05:26:35.13","Bid":0.00590000,"Ask":0.00590001,"OpenBuyOrders":137,"OpenSellOrders":1147,"PrevDay":0.00607000,"Created":"2017-03-09T00:44:08.673"
"MarketName":"BTC-TKN","High":0.00043199,"Low":0.00024995,"Volume":752887.14816069,"Last":0.00041800,"BaseVolume":262.37589924,"TimeStamp":"2017-08-17T05:29:09.53","Bid":0.00041801,"Ask":0.00042000,"OpenBuyOrders":338,"OpenSellOrders":1142,"PrevDay":0.00026971,"Created":"2017-05-08T17:09:34.91"
"MarketName":"BTC-TKS","High":0.00061312,"Low":0.00050010,"Volume":21967.91539643,"Last":0.00060000,"BaseVolume":12.24588240,"TimeStamp":"2017-08-17T05:26:28.113","Bid":0.00059201,"Ask":0.00060000,"OpenBuyOrders":170,"OpenSellOrders":696,"PrevDay":0.00056994,"Created":"2017-03-23T00:48:15.94"
"MarketName":"BTC-TRIG","High":0.00003985,"Low":0.00002527,"Volume":1276158.34244380,"Last":0.00003376,"BaseVolume":41.17630999,"TimeStamp":"2017-08-17T05:29:11.53","Bid":0.00003377,"Ask":0.00003379,"OpenBuyOrders":165,"OpenSellOrders":1511,"PrevDay":0.00002710,"Created":"2016-09-08T05:59:08.183"
"MarketName":"BTC-TRST","High":0.00006010,"Low":0.00004802,"Volume":1550151.82532563,"Last":0.00005059,"BaseVolume":83.49797451,"TimeStamp":"2017-08-17T05:29:05.53","Bid":0.00005060,"Ask":0.00005135,"OpenBuyOrders":158,"OpenSellOrders":2419,"PrevDay":0.00005808,"Created":"2017-04-19T04:53:43.893"
"MarketName":"BTC-TRUST","High":0.00001080,"Low":0.00000931,"Volume":325632.17022075,"Last":0.00001015,"BaseVolume":3.28413498,"TimeStamp":"2017-08-17T05:08:39.12","Bid":0.00001015,"Ask":0.00001030,"OpenBuyOrders":166,"OpenSellOrders":1570,"PrevDay":0.00000991,"Created":"2014-07-07T05:46:18.71"
"MarketName":"BTC-TX","High":0.00011900,"Low":0.00008146,"Volume":390113.70691569,"Last":0.00008533,"BaseVolume":37.45107277,"TimeStamp":"2017-08-17T05:29:09.343","Bid":0.00008303,"Ask":0.00008533,"OpenBuyOrders":152,"OpenSellOrders":1049,"PrevDay":0.00008287,"Created":"2015-09-02T08:02:54.3"
"MarketName":"BTC-UBQ","High":0.00058947,"Low":0.00030025,"Volume":4415608.75705695,"Last":0.00051921,"BaseVolume":1988.72991550,"TimeStamp":"2017-08-17T05:29:10.907","Bid":0.00051431,"Ask":0.00051921,"OpenBuyOrders":935,"OpenSellOrders":3405,"PrevDay":0.00031389,"Created":"2017-02-08T17:00:59.02"
"MarketName":"BTC-UNB","High":0.00005449,"Low":0.00004732,"Volume":160853.00163973,"Last":0.00004732,"BaseVolume":8.29102624,"TimeStamp":"2017-08-17T05:22:48.25","Bid":0.00004800,"Ask":0.00004895,"OpenBuyOrders":132,"OpenSellOrders":1256,"PrevDay":0.00005412,"Created":"2016-08-24T21:39:28.357"
"MarketName":"BTC-UNO","High":0.01778339,"Low":0.01690000,"Volume":90.12018957,"Last":0.01690000,"BaseVolume":1.57062897,"TimeStamp":"2017-08-17T05:21:53.37","Bid":0.01703933,"Ask":0.01717867,"OpenBuyOrders":228,"OpenSellOrders":1099,"PrevDay":0.01749241,"Created":"2014-07-23T20:58:41.35"
"MarketName":"BTC-VIA","High":0.00027402,"Low":0.00021953,"Volume":239915.46141965,"Last":0.00023350,"BaseVolume":59.69449575,"TimeStamp":"2017-08-17T05:27:44.367","Bid":0.00023350,"Ask":0.00023679,"OpenBuyOrders":216,"OpenSellOrders":2027,"PrevDay":0.00024700,"Created":"2014-07-18T00:20:00.393"
"MarketName":"BTC-VOX","High":0.00001495,"Low":0.00001243,"Volume":2132489.69678513,"Last":0.00001296,"BaseVolume":28.16022242,"TimeStamp":"2017-08-17T05:29:01.33","Bid":0.00001296,"Ask":0.00001299,"OpenBuyOrders":282,"OpenSellOrders":4729,"PrevDay":0.00001501,"Created":"2015-12-30T04:21:47.31"
"MarketName":"BTC-VRC","High":0.00005918,"Low":0.00005104,"Volume":213246.22883788,"Last":0.00005572,"BaseVolume":11.65567913,"TimeStamp":"2017-08-17T05:27:42.147","Bid":0.00005503,"Ask":0.00005595,"OpenBuyOrders":128,"OpenSellOrders":1700,"PrevDay":0.00005873,"Created":"2014-05-13T07:00:00"
"MarketName":"BTC-VRM","High":0.00070596,"Low":0.00044444,"Volume":68272.59390634,"Last":0.00050200,"BaseVolume":38.62913884,"TimeStamp":"2017-08-17T05:29:12.593","Bid":0.00050200,"Ask":0.00051110,"OpenBuyOrders":256,"OpenSellOrders":1603,"PrevDay":0.00048168,"Created":"2016-09-16T04:52:17.637"
"MarketName":"BTC-VTC","High":0.00010752,"Low":0.00009751,"Volume":557245.55928014,"Last":0.00009812,"BaseVolume":56.62662633,"TimeStamp":"2017-08-17T05:29:04.437","Bid":0.00009812,"Ask":0.00009910,"OpenBuyOrders":201,"OpenSellOrders":2684,"PrevDay":0.00010248,"Created":"2014-02-13T00:00:00"
"MarketName":"BTC-VTR","High":0.00006700,"Low":0.00003664,"Volume":884662.60567596,"Last":0.00003965,"BaseVolume":42.78621686,"TimeStamp":"2017-08-17T05:28:53.217","Bid":0.00003899,"Ask":0.00003965,"OpenBuyOrders":185,"OpenSellOrders":1120,"PrevDay":0.00004443,"Created":"2014-12-19T02:33:10.943"
"MarketName":"BTC-WAVES","High":0.00121903,"Low":0.00106000,"Volume":389045.75135500,"Last":0.00109001,"BaseVolume":435.61839951,"TimeStamp":"2017-08-17T05:29:08.843","Bid":0.00109000,"Ask":0.00109001,"OpenBuyOrders":1188,"OpenSellOrders":6818,"PrevDay":0.00118325,"Created":"2016-06-19T15:46:31.167"
"MarketName":"BTC-WINGS","High":0.00014975,"Low":0.00013728,"Volume":757911.87859254,"Last":0.00014242,"BaseVolume":107.85265587,"TimeStamp":"2017-08-17T05:29:16","Bid":0.00014242,"Ask":0.00014271,"OpenBuyOrders":318,"OpenSellOrders":2964,"PrevDay":0.00014399,"Created":"2017-04-26T22:34:24.49"
"MarketName":"BTC-XAUR","High":0.00007462,"Low":0.00005051,"Volume":3885157.80212806,"Last":0.00005193,"BaseVolume":234.51516119,"TimeStamp":"2017-08-17T05:29:09.53","Bid":0.00005197,"Ask":0.00005199,"OpenBuyOrders":154,"OpenSellOrders":1569,"PrevDay":0.00006568,"Created":"2016-09-25T00:15:16.103"
"MarketName":"BTC-XBB","High":0.00016314,"Low":0.00014600,"Volume":164851.84160116,"Last":0.00015200,"BaseVolume":24.88270841,"TimeStamp":"2017-08-17T05:28:39.213","Bid":0.00015201,"Ask":0.00015430,"OpenBuyOrders":163,"OpenSellOrders":1446,"PrevDay":0.00015952,"Created":"2014-05-29T07:32:37.71"
"MarketName":"BTC-XCP","High":0.00334830,"Low":0.00270000,"Volume":29502.66012274,"Last":0.00282900,"BaseVolume":87.64417751,"TimeStamp":"2017-08-17T05:28:06.6","Bid":0.00282500,"Ask":0.00282900,"OpenBuyOrders":304,"OpenSellOrders":2120,"PrevDay":0.00304898,"Created":"2015-02-14T04:20:41"
"MarketName":"BTC-XDN","High":0.00000061,"Low":0.00000049,"Volume":45601843.35520416,"Last":0.00000050,"BaseVolume":24.44370572,"TimeStamp":"2017-08-17T05:26:57.32","Bid":0.00000050,"Ask":0.00000051,"OpenBuyOrders":395,"OpenSellOrders":5667,"PrevDay":0.00000055,"Created":"2014-06-21T18:37:57.64"
"MarketName":"BTC-XEL","High":0.00015900,"Low":0.00012366,"Volume":2736341.60974827,"Last":0.00014700,"BaseVolume":378.08597645,"TimeStamp":"2017-08-17T05:29:05.483","Bid":0.00014680,"Ask":0.00014700,"OpenBuyOrders":483,"OpenSellOrders":2317,"PrevDay":0.00015200,"Created":"2017-07-01T17:38:44.883"
"MarketName":"BTC-XEM","High":0.00006950,"Low":0.00005745,"Volume":8688407.21273832,"Last":0.00005911,"BaseVolume":545.66682365,"TimeStamp":"2017-08-17T05:28:35.683","Bid":0.00005911,"Ask":0.00005969,"OpenBuyOrders":869,"OpenSellOrders":5736,"PrevDay":0.00006398,"Created":"2015-04-10T21:06:00.043"
"MarketName":"BTC-XLM","High":0.00000470,"Low":0.00000396,"Volume":28263935.47122944,"Last":0.00000409,"BaseVolume":119.81057018,"TimeStamp":"2017-08-17T05:28:55.623","Bid":0.00000409,"Ask":0.00000413,"OpenBuyOrders":455,"OpenSellOrders":8204,"PrevDay":0.00000454,"Created":"2015-11-17T20:06:44.92"
"MarketName":"BTC-XMG","High":0.00010467,"Low":0.00006436,"Volume":3275959.86709662,"Last":0.00006450,"BaseVolume":278.17464315,"TimeStamp":"2017-08-17T05:28:53.183","Bid":0.00006449,"Ask":0.00006450,"OpenBuyOrders":381,"OpenSellOrders":1120,"PrevDay":0.00008332,"Created":"2014-11-10T06:25:07.533"
"MarketName":"BTC-XMR","High":0.01205661,"Low":0.01093947,"Volume":20025.87487054,"Last":0.01120425,"BaseVolume":228.53177705,"TimeStamp":"2017-08-17T05:29:16.39","Bid":0.01120425,"Ask":0.01132642,"OpenBuyOrders":828,"OpenSellOrders":3570,"PrevDay":0.01203582,"Created":"2014-06-04T07:38:39.24"
"MarketName":"BTC-XMY","High":0.00000063,"Low":0.00000051,"Volume":40295755.63690173,"Last":0.00000053,"BaseVolume":23.25242556,"TimeStamp":"2017-08-17T05:25:10.987","Bid":0.00000053,"Ask":0.00000054,"OpenBuyOrders":283,"OpenSellOrders":4067,"PrevDay":0.00000056,"Created":"2014-03-15T08:00:00"
"MarketName":"BTC-XRP","High":0.00003822,"Low":0.00003582,"Volume":46157224.47112541,"Last":0.00003687,"BaseVolume":1718.75903719,"TimeStamp":"2017-08-17T05:29:04.64","Bid":0.00003681,"Ask":0.00003687,"OpenBuyOrders":884,"OpenSellOrders":15630,"PrevDay":0.00003749,"Created":"2014-12-22T19:30:27.45"
"MarketName":"BTC-XST","High":0.00004502,"Low":0.00003321,"Volume":1042977.93201862,"Last":0.00003347,"BaseVolume":40.28212116,"TimeStamp":"2017-08-17T05:29:14.92","Bid":0.00003328,"Ask":0.00003506,"OpenBuyOrders":230,"OpenSellOrders":592,"PrevDay":0.00004084,"Created":"2014-07-09T20:33:00.59"
"MarketName":"BTC-XVC","High":0.00009114,"Low":0.00007405,"Volume":73028.65120839,"Last":0.00007458,"BaseVolume":5.77562527,"TimeStamp":"2017-08-17T05:29:13.877","Bid":0.00007459,"Ask":0.00007593,"OpenBuyOrders":119,"OpenSellOrders":1088,"PrevDay":0.00007800,"Created":"2016-03-12T19:37:38.863"
"MarketName":"BTC-XVG","High":0.00000072,"Low":0.00000051,"Volume":1001833314.76372596,"Last":0.00000056,"BaseVolume":623.68513462,"TimeStamp":"2017-08-17T05:29:12.47","Bid":0.00000056,"Ask":0.00000057,"OpenBuyOrders":1224,"OpenSellOrders":13815,"PrevDay":0.00000062,"Created":"2016-02-17T22:42:03.61"
"MarketName":"BTC-XWC","High":0.00000202,"Low":0.00000152,"Volume":11588888.42987328,"Last":0.00000156,"BaseVolume":20.29312074,"TimeStamp":"2017-08-17T05:28:50.747","Bid":0.00000156,"Ask":0.00000159,"OpenBuyOrders":229,"OpenSellOrders":2206,"PrevDay":0.00000156,"Created":"2014-04-14T00:00:00"
"MarketName":"BTC-XZC","High":0.00300000,"Low":0.00210000,"Volume":33629.79056593,"Last":0.00241637,"BaseVolume":84.75860942,"TimeStamp":"2017-08-17T05:29:04.953","Bid":0.00233578,"Ask":0.00241637,"OpenBuyOrders":204,"OpenSellOrders":1944,"PrevDay":0.00251944,"Created":"2016-10-20T04:48:30.387"
"MarketName":"BTC-ZCL","High":0.00032058,"Low":0.00028704,"Volume":23882.56953348,"Last":0.00030187,"BaseVolume":7.25841194,"TimeStamp":"2017-08-17T05:29:13.28","Bid":0.00030177,"Ask":0.00030892,"OpenBuyOrders":173,"OpenSellOrders":3260,"PrevDay":0.00030326,"Created":"2016-11-15T20:29:59.73"
"MarketName":"BTC-ZEC","High":0.05279383,"Low":0.04900000,"Volume":6167.19547892,"Last":0.04942198,"BaseVolume":311.48167204,"TimeStamp":"2017-08-17T05:29:15.767","Bid":0.04904001,"Ask":0.04942199,"OpenBuyOrders":433,"OpenSellOrders":5027,"PrevDay":0.05208723,"Created":"2016-10-28T17:13:10.833"
"MarketName":"BTC-ZEN","High":0.00156939,"Low":0.00118027,"Volume":31266.22305566,"Last":0.00126225,"BaseVolume":42.22130259,"TimeStamp":"2017-08-17T05:29:13.89","Bid":0.00126244,"Ask":0.00132365,"OpenBuyOrders":158,"OpenSellOrders":2737,"PrevDay":0.00153000,"Created":"2017-06-05T16:39:49.07"
